coin,id,timestamp,signal_direction,signal_strength,bad_traders_total,long_count,short_count,long_percentage,short_percentage,long_usd_value,short_usd_value,long_usd_percentage,short_usd_percentage,confidence_score,primary_metric,current_price
BTC,11730,2025-12-29 12:46:18,SHORT,MODERATE,170,114,56,67.05882352941175,32.94117647058823,10935430.9698,11168237.01156,49.47337690297301,50.52662309702699,0.341,count,87301.5
BTC,11780,2025-12-29 13:47:27,SHORT,MODERATE,175,117,58,66.85714285714286,33.14285714285714,10932205.69952,11006461.82706,49.83076427169053,50.16923572830947,0.337,count,87287.5
BTC,11831,2025-12-29 14:48:37,SHORT,MODERATE,180,125,55,69.44444444444444,30.555555555555557,11368138.18912,13118844.32642,46.42523096467897,53.57476903532103,0.389,count,87979.5
BTC,11883,2025-12-29 15:49:47,SHORT,MODERATE,184,127,57,69.02173913043478,30.978260869565215,11724226.22622,12985294.73109,47.4482133687482,52.55178663125181,0.38,count,87670.5
BTC,11935,2025-12-29 16:50:56,SHORT,STRONG,178,125,53,70.2247191011236,29.775280898876407,13548248.77364,11726047.51404,53.60485063334529,46.39514936665471,0.404,count,87708.5
BTC,11987,2025-12-29 17:52:06,SHORT,STRONG,178,125,53,70.2247191011236,29.775280898876407,13797323.06174,11658954.38458,54.200081260249476,45.79991873975053,0.404,count,87773.5
BTC,12039,2025-12-29 18:53:15,SHORT,STRONG,179,127,52,70.94972067039106,29.05027932960894,13956028.93063,11451891.59826,54.927867531549225,45.07213246845078,0.419,count,87475.5
BTC,12092,2025-12-29 19:54:24,SHORT,STRONG,179,129,50,72.06703910614524,27.932960893854748,13996321.70693,11420337.95497,55.067510416841756,44.932489583158244,0.441,count,87350.5
BTC,12142,2025-12-29 20:55:33,SHORT,STRONG,181,132,49,72.92817679558011,27.071823204419886,14099754.21439,11446836.37587,55.192312902081476,44.80768709791854,0.459,count,87213.5
BTC,12190,2025-12-29 21:56:43,SHORT,STRONG,183,134,49,73.224043715847,26.775956284153008,14137877.54457,7741259.3889,64.61807697241628,35.38192302758373,0.464,count,87319.5
BTC,12239,2025-12-29 22:57:52,SHORT,STRONG,186,136,50,73.11827956989248,26.881720430107524,14332871.31639,7686621.12703,65.0917424787102,34.90825752128979,0.462,count,87392.5
BTC,12287,2025-12-29 23:59:02,SHORT,STRONG,185,134,51,72.43243243243244,27.56756756756757,14313282.33415,7832389.8016099995,64.63241326072668,35.36758673927332,0.449,count,87232.5
BTC,12311,2025-12-30 00:29:36,SHORT,STRONG,187,135,52,72.19251336898395,27.807486631016044,14435567.42235,7885484.11725,64.67243443589436,35.32756556410563,0.444,count,87292.5
BTC,12359,2025-12-30 01:30:55,SHORT,STRONG,189,136,53,71.95767195767195,28.04232804232804,12368509.39276,9379411.97954,56.87214507090128,43.127854929098724,0.439,count,87199.5
BTC,12407,2025-12-30 02:32:05,SHORT,STRONG,187,133,54,71.12299465240642,28.87700534759358,12416865.26936,9458267.78307,56.76246740808131,43.23753259191869,0.422,count,87236.5
BTC,12456,2025-12-30 03:33:14,SHORT,STRONG,184,130,54,70.65217391304348,29.347826086956523,12256078.63325,9351554.32254,56.7210608321901,43.27893916780991,0.413,count,87230.5
BTC,12503,2025-12-30 04:34:23,SHORT,STRONG,187,134,53,71.65775401069519,28.342245989304814,12342446.60499,10164693.20312,54.83791681314676,45.16208318685325,0.433,count,87390.5
BTC,12551,2025-12-30 05:35:32,SHORT,STRONG,187,134,53,71.65775401069519,28.342245989304814,12318986.1134,10047495.99162,55.0778886709014,44.9221113290986,0.433,count,87155.5
BTC,12599,2025-12-30 06:36:42,SHORT,STRONG,194,138,56,71.1340206185567,28.865979381443296,12396297.942,10093975.2451,55.11848539532318,44.881514604676816,0.423,count,87390.5
BTC,12647,2025-12-30 07:37:51,SHORT,STRONG,195,138,57,70.76923076923077,29.230769230769234,12748279.92006,10155546.96833,55.66004311062154,44.33995688937847,0.415,count,87499.5
BTC,12696,2025-12-30 08:39:00,SHORT,STRONG,191,137,54,71.72774869109948,28.272251308900525,12848489.592290001,10075634.73996,56.04789699301428,43.95210300698573,0.435,count,87892.5
BTC,12745,2025-12-30 09:40:11,SHORT,STRONG,190,133,57,70.0,30.0,12744759.68989,10145437.87994,55.67780553667214,44.322194463327854,0.4,count,87738.5
BTC,12793,2025-12-30 10:41:21,SHORT,MODERATE,193,133,60,68.9119170984456,31.088082901554404,12818180.25061,10261000.78367,55.54001345009115,44.45998654990884,0.378,count,88048.5
BTC,12841,2025-12-30 11:42:30,SHORT,MODERATE,190,129,61,67.89473684210526,32.10526315789474,12750695.46861,10267698.30488,55.39350657600974,44.606493423990266,0.358,count,87860.5
BTC,12889,2025-12-30 12:43:39,SHORT,MODERATE,193,130,63,67.35751295336787,32.64248704663213,12790223.96965,10307583.25272,55.37419135294711,44.6258086470529,0.347,count,87984.5
BTC,12937,2025-12-30 13:44:49,SHORT,MODERATE,191,128,63,67.01570680628272,32.98429319371728,12872300.6166,10231546.43045,55.714966388005024,44.285033611994976,0.34,count,88046.5
BTC,12985,2025-12-30 14:45:58,SHORT,MODERATE,186,128,58,68.81720430107528,31.182795698924732,12339610.83996,9264001.2185,57.118276363085286,42.88172363691472,0.376,count,88091.5
BTC,13033,2025-12-30 15:47:07,SHORT,MODERATE,181,120,61,66.29834254143645,33.70165745856354,11187178.22116,10019880.16989,52.75214513428848,47.24785486571152,0.326,count,88676.5
BTC,13082,2025-12-30 16:48:18,SHORT,MODERATE,181,119,62,65.74585635359117,34.25414364640884,11132825.92611,9925185.16176,52.86741411454008,47.13258588545992,0.315,count,88619.5
BTC,13130,2025-12-30 17:49:27,SHORT,MODERATE,177,116,61,65.5367231638418,34.463276836158194,11003912.76875,9854345.32619,52.755665016051545,47.24433498394846,0.311,count,88199.5
BTC,13178,2025-12-30 18:50:38,SHORT,MODERATE,177,116,61,65.5367231638418,34.463276836158194,10948248.42297,10083432.6088,52.0559835727435,47.94401642725651,0.311,count,88195.5
BTC,13225,2025-12-30 19:51:47,SHORT,MODERATE,175,114,61,65.14285714285715,34.85714285714286,11055743.12965,8954214.09032,55.25120822655399,44.748791773446,0.303,count,88156.5
BTC,13273,2025-12-30 20:52:56,SHORT,MODERATE,177,116,61,65.5367231638418,34.463276836158194,11160727.33405,8895836.41533,55.64625861892721,44.35374138107279,0.311,count,87944.5
BTC,13321,2025-12-30 21:54:05,SHORT,MODERATE,179,117,62,65.36312849162012,34.63687150837989,11554252.74532,9155383.75895,55.7916733253029,44.20832667469708,0.307,count,88240.5
BTC,13369,2025-12-30 22:55:14,SHORT,MODERATE,180,119,61,66.11111111111111,33.88888888888889,11967788.04177,9233302.74588,56.44892596158987,43.55107403841013,0.322,count,88366.5
BTC,13417,2025-12-30 23:56:31,SHORT,MODERATE,179,120,59,67.0391061452514,32.960893854748605,12017253.90503,9125056.775899999,56.83983215642251,43.1601678435775,0.341,count,88482.5
BTC,13465,2025-12-31 00:57:41,SHORT,MODERATE,184,122,62,66.30434782608695,33.69565217391305,12235590.02602,9348551.3836,56.68787001444786,43.31212998555213,0.326,count,88243.5
BTC,13514,2025-12-31 01:58:50,SHORT,MODERATE,182,122,60,67.03296703296702,32.967032967032964,12253964.8422,9546291.04153,56.21018811685323,43.789811883146754,0.341,count,88628.5
BTC,13561,2025-12-31 02:59:59,SHORT,MODERATE,184,125,59,67.93478260869566,32.065217391304344,12256507.29403,9534418.22551,56.24592348333047,43.754076516669535,0.359,count,88644.5
BTC,13585,2025-12-31 03:30:33,SHORT,MODERATE,183,123,60,67.21311475409836,32.78688524590164,12186705.20917,9534431.929849999,56.10528183295579,43.89471816704421,0.344,count,88522.5
BTC,13633,2025-12-31 04:31:43,SHORT,MODERATE,184,124,60,67.3913043478261,32.608695652173914,12252653.8384,9451355.5128,56.45341208684358,43.54658791315643,0.348,count,88410.5
BTC,13681,2025-12-31 05:32:53,SHORT,MODERATE,184,123,61,66.84782608695652,33.15217391304348,12147013.426549999,9513939.3358,56.07792768775776,43.922072312242236,0.337,count,88460.5
BTC,13729,2025-12-31 06:34:02,SHORT,MODERATE,182,122,60,67.03296703296702,32.967032967032964,12147520.88386,9494593.85538,56.12908456600568,43.87091543399432,0.341,count,88532.5
BTC,13777,2025-12-31 07:35:11,SHORT,MODERATE,184,123,61,66.84782608695652,33.15217391304348,12162700.75244,9505707.06464,56.131031200422676,43.86896879957733,0.337,count,88524.5
BTC,13825,2025-12-31 08:36:20,SHORT,MODERATE,181,121,60,66.85082872928176,33.14917127071823,12146746.64215,10522514.2241,53.58245561607207,46.417544383927925,0.337,count,88555.5
BTC,13874,2025-12-31 09:37:30,SHORT,MODERATE,186,123,63,66.12903225806451,33.87096774193548,12259395.58756,11005259.75465,52.695367316778096,47.30463268322189,0.323,count,88579.0
BTC,13921,2025-12-31 10:38:39,SHORT,MODERATE,183,124,59,67.75956284153006,32.240437158469945,12399854.26269,10320260.47521,54.57654772317452,45.42345227682548,0.355,count,88636.5
BTC,13969,2025-12-31 11:39:48,SHORT,MODERATE,183,124,59,67.75956284153006,32.240437158469945,12588137.41809,10355090.44528,54.86646209092307,45.133537909076935,0.355,count,88901.5
BTC,14017,2025-12-31 12:40:57,SHORT,MODERATE,187,125,62,66.84491978609626,33.155080213903744,12878306.78528,10388445.79959,55.35068436518535,44.649315634814634,0.337,count,88837.5
BTC,14065,2025-12-31 13:42:06,SHORT,MODERATE,186,123,63,66.12903225806451,33.87096774193548,13537916.48394,10346351.58984,56.68131190840987,43.31868809159013,0.323,count,88739.5
BTC,14114,2025-12-31 14:43:15,SHORT,MODERATE,184,119,65,64.67391304347827,35.32608695652174,13284879.41392,10394253.48764,56.1037410835461,43.8962589164539,0.293,count,88593.5
BTC,14161,2025-12-31 15:44:25,SHORT,MODERATE,183,121,62,66.12021857923497,33.87978142076503,12163179.23595,10679871.27314,53.2467379131779,46.75326208682211,0.322,count,88015.5
BTC,14210,2025-12-31 16:45:34,SHORT,MODERATE,181,113,68,62.430939226519335,37.569060773480665,11798792.60697,10639976.75391,52.58217336793945,47.41782663206055,0.249,count,87447.5
BTC,14255,2025-12-31 17:46:43,SHORT,MODERATE,180,118,62,65.55555555555556,34.44444444444444,11924667.68829,10610372.54236,52.916114487655584,47.083885512344416,0.311,count,87574.5
BTC,14301,2025-12-31 18:47:52,SHORT,MODERATE,180,120,60,66.66666666666666,33.33333333333333,12641926.68107,10156112.81301,55.45181498765606,44.54818501234394,0.333,count,87773.5
BTC,14347,2025-12-31 19:49:01,SHORT,MODERATE,181,119,62,65.74585635359117,34.25414364640884,12706913.97228,10170102.0898,55.54445535116119,44.45554464883881,0.315,count,87676.5
BTC,14394,2025-12-31 20:50:11,SHORT,MODERATE,179,121,58,67.59776536312849,32.402234636871505,12484784.25008,10121364.90648,55.227381557186106,44.77261844281389,0.352,count,87359.5
BTC,14442,2025-12-31 21:51:20,SHORT,MODERATE,179,122,57,68.15642458100558,31.843575418994412,12567925.82946,10076428.61582,55.50136507459441,44.49863492540559,0.363,count,87794.5
BTC,14490,2025-12-31 22:52:29,SHORT,MODERATE,181,121,60,66.85082872928176,33.14917127071823,12582779.68646,9923326.22196,55.90829323233799,44.09170676766201,0.337,count,87730.5
BTC,14538,2025-12-31 23:53:38,SHORT,MODERATE,183,122,61,66.66666666666666,33.33333333333333,12542892.46936,9883118.6768,55.93010895969217,44.06989104030782,0.333,count,87628.5
BTC,14586,2026-01-01 00:54:47,SHORT,MODERATE,183,124,59,67.75956284153006,32.240437158469945,12682405.41166,9990466.71854,55.93647482696815,44.063525173031856,0.355,count,87792.5
BTC,14634,2026-01-01 01:55:57,SHORT,MODERATE,184,125,59,67.93478260869566,32.065217391304344,12757578.54383,9938542.66383,56.210391313579535,43.789608686420465,0.359,count,88004.5
BTC,14682,2026-01-01 02:57:06,SHORT,MODERATE,186,126,60,67.74193548387096,32.25806451612903,12761766.52118,9921464.73535,56.260796254529076,43.73920374547092,0.355,count,87906.5
BTC,14730,2026-01-01 03:58:15,SHORT,MODERATE,185,126,59,68.10810810810811,31.891891891891895,12769889.36425,9799613.88136,56.58028546434169,43.419714535658315,0.362,count,87861.5
BTC,14778,2026-01-01 04:59:24,SHORT,MODERATE,187,127,60,67.9144385026738,32.0855614973262,12851987.52604,9875357.12075,56.54856616897042,43.451433831029576,0.358,count,87596.5
BTC,14802,2026-01-01 05:29:59,SHORT,MODERATE,187,129,58,68.98395721925134,31.016042780748666,12868327.34051,8923629.863260001,59.05081044434037,40.94918955565963,0.38,count,87717.5
BTC,14850,2026-01-01 06:31:08,SHORT,MODERATE,190,132,58,69.47368421052632,30.526315789473685,13069730.77793,8828688.20806,59.683444664620076,40.31655533537991,0.389,count,87668.5
BTC,14898,2026-01-01 07:32:17,SHORT,MODERATE,190,131,59,68.94736842105263,31.05263157894737,13068083.30128,8838076.78714,59.65483338263391,40.3451666173661,0.379,count,87652.5
BTC,14946,2026-01-01 08:33:26,SHORT,MODERATE,190,130,60,68.42105263157895,31.57894736842105,13104341.20417,8804371.49535,59.813378284234396,40.1866217157656,0.368,count,87767.5
BTC,14994,2026-01-01 09:34:35,SHORT,MODERATE,189,130,59,68.78306878306879,31.216931216931215,15747672.77101,8821287.8938,64.09580358669919,35.90419641330081,0.376,count,87838.5
BTC,15042,2026-01-01 10:35:44,SHORT,STRONG,190,133,57,70.0,30.0,15861341.85687,8796358.68174,64.32611926661079,35.67388073338921,0.4,count,87846.5
BTC,15090,2026-01-01 11:36:53,SHORT,MODERATE,189,132,57,69.84126984126983,30.158730158730158,15874859.20148,8796560.70211,64.34513807277872,35.65486192722126,0.397,count,87893.5
BTC,15138,2026-01-01 12:38:02,SHORT,STRONG,188,132,56,70.2127659574468,29.78723404255319,15789773.03476,8837655.70013,64.1145821788144,35.885417821185605,0.404,count,87961.5
BTC,15185,2026-01-01 13:39:11,SHORT,STRONG,191,136,55,71.20418848167539,28.79581151832461,16293112.79613,8800577.61928,64.92912172903999,35.07087827096001,0.424,count,87970.5
BTC,15231,2026-01-01 14:40:21,SHORT,MODERATE,188,131,57,69.68085106382979,30.319148936170215,15843434.85721,8751266.69014,64.41808137703171,35.581918622968296,0.394,count,87877.5
BTC,15277,2026-01-01 15:41:30,SHORT,MODERATE,185,129,56,69.72972972972973,30.270270270270274,15593029.25837,8793808.9367,63.9403482060346,36.05965179396541,0.395,count,87984.5
BTC,15323,2026-01-01 16:42:39,SHORT,STRONG,184,129,55,70.1086956521739,29.891304347826086,15597399.17615,8751531.65252,64.057840099429,35.942159900571,0.402,count,87928.5
BTC,15368,2026-01-01 17:43:49,SHORT,STRONG,185,132,53,71.35135135135135,28.64864864864865,16215101.92621,8805248.18798,64.80765397848607,35.192346021513934,0.427,count,88347.5
BTC,15414,2026-01-01 18:44:59,SHORT,MODERATE,184,128,56,69.56521739130434,30.434782608695656,13436413.58097,9039799.24542,59.780594198653894,40.21940580134612,0.391,count,88152.5
BTC,15460,2026-01-01 19:46:08,SHORT,MODERATE,183,125,58,68.30601092896174,31.693989071038253,13328547.86154,9086942.70051,59.46132574990607,40.53867425009394,0.366,count,88300.5
BTC,15509,2026-01-01 20:47:17,SHORT,MODERATE,183,125,58,68.30601092896174,31.693989071038253,13318828.32258,9086274.30611,59.44551356584764,40.55448643415236,0.366,count,88249.5
BTC,15556,2026-01-01 21:48:26,SHORT,MODERATE,185,128,57,69.1891891891892,30.810810810810814,13603683.7887,9056288.78404,60.033981705102605,39.966018294897395,0.384,count,88308.5
BTC,15605,2026-01-01 22:49:35,SHORT,MODERATE,189,130,59,68.78306878306879,31.216931216931215,13585783.82969,9120043.7195,59.83390739781539,40.16609260218461,0.376,count,88594.5
BTC,15655,2026-01-01 23:50:45,SHORT,MODERATE,193,135,58,69.94818652849742,30.05181347150259,13477448.12915,9597487.63771,58.40730507473906,41.59269492526093,0.399,count,88766.5
BTC,15705,2026-01-02 00:51:54,SHORT,STRONG,189,133,56,70.37037037037037,29.629629629629626,13003302.38425,8853651.7955,59.492746689734474,40.50725331026552,0.407,count,88854.5
BTC,15755,2026-01-02 01:53:03,SHORT,STRONG,192,136,56,70.83333333333334,29.166666666666668,13312811.07841,9854584.09775,57.463564536203506,42.536435463796494,0.417,count,88636.5
BTC,15803,2026-01-02 02:54:12,SHORT,STRONG,194,137,57,70.61855670103093,29.381443298969074,13563520.55126,9831536.87893,57.97600878618508,42.023991213814924,0.412,count,88590.5
BTC,15852,2026-01-02 03:55:21,SHORT,STRONG,184,131,53,71.19565217391305,28.804347826086957,13266758.95212,8999208.86817,59.58312281413873,40.416877185861274,0.424,count,89093.5
BTC,15902,2026-01-02 04:56:30,SHORT,STRONG,184,129,55,70.1086956521739,29.891304347826086,13262623.422629999,8896799.85443,59.85094132102168,40.14905867897832,0.402,count,88648.5
BTC,15953,2026-01-02 05:57:40,SHORT,MODERATE,187,130,57,69.5187165775401,30.481283422459892,13391826.80478,8904203.4745,60.06372720629647,39.93627279370354,0.39,count,88758.5
BTC,16003,2026-01-02 06:58:49,SHORT,MODERATE,194,134,60,69.0721649484536,30.927835051546392,13332394.32072,9024925.69953,59.63324006922238,40.36675993077762,0.381,count,88904.5
BTC,16053,2026-01-02 07:59:58,SHORT,MODERATE,191,131,60,68.58638743455498,31.413612565445025,12812093.77795,8904925.090979999,58.99563773129076,41.004362268709244,0.372,count,88826.5
BTC,16078,2026-01-02 08:30:32,SHORT,MODERATE,192,133,59,69.27083333333334,30.729166666666668,12859917.59513,8638366.40423,59.818344550257294,40.1816554497427,0.385,count,88989.5
BTC,16130,2026-01-02 09:31:43,SHORT,STRONG,194,137,57,70.61855670103093,29.381443298969074,12904684.27008,8636888.97352,59.90595080567749,40.09404919432251,0.412,count,89181.5
BTC,16182,2026-01-02 10:32:53,SHORT,STRONG,185,130,55,70.27027027027027,29.72972972972973,12144886.90227,8701571.15813,58.258754878558804,41.74124512144119,0.405,count,89591.5
BTC,16234,2026-01-02 11:34:02,SHORT,MODERATE,184,121,63,65.76086956521739,34.23913043478261,12592850.721350001,9335150.53794,57.42817401570023,42.57182598429976,0.315,count,89373.5
BTC,16283,2026-01-02 12:35:12,SHORT,MODERATE,190,126,64,66.3157894736842,33.68421052631579,13562311.93054,9383805.19048,59.10504099238699,40.89495900761301,0.326,count,89456.5
BTC,16329,2026-01-02 13:36:21,SHORT,MODERATE,192,130,62,67.70833333333334,32.29166666666667,13661741.59551,9289268.61368,59.52566562860746,40.47433437139254,0.354,count,89388.5
BTC,16378,2026-01-02 14:37:31,SHORT,MODERATE,182,120,62,65.93406593406593,34.065934065934066,12977103.09822,9255967.17382,58.3684706585029,41.631529341497085,0.319,count,88798.0
BTC,16428,2026-01-02 15:38:41,SHORT,STRONG,174,122,52,70.11494252873564,29.88505747126437,13172193.4653,9069030.58931,59.22422899458073,40.77577100541927,0.402,count,89435.5
BTC,16482,2026-01-02 16:39:50,SHORT,MODERATE,176,122,54,69.31818181818183,30.681818181818183,13561329.09781,9547211.28262,58.68535560685921,41.314644393140796,0.386,count,90472.5
BTC,16536,2026-01-02 17:41:00,SHORT,MODERATE,179,124,55,69.27374301675978,30.726256983240223,14433996.43042,9400222.38955,60.5599727830231,39.44002721697691,0.385,count,90397.5
BTC,16590,2026-01-02 18:42:09,SHORT,MODERATE,178,122,56,68.53932584269663,31.46067415730337,14861645.14553,9305456.0714,61.4953568991503,38.50464310084969,0.371,count,89993.5
BTC,16645,2026-01-02 19:43:19,SHORT,MODERATE,178,121,57,67.97752808988764,32.02247191011236,14854685.05101,9345019.76208,61.38374482557683,38.616255174423166,0.36,count,89986.5
BTC,16699,2026-01-02 20:44:28,SHORT,MODERATE,175,118,57,67.42857142857143,32.57142857142858,15171380.4385,9309421.55022,61.97256301280696,38.02743698719305,0.349,count,89883.5
BTC,16753,2026-01-02 21:45:37,SHORT,MODERATE,178,123,55,69.10112359550563,30.89887640449438,15467126.33784,9809104.05986,61.19237755977815,38.80762244022185,0.382,count,89918.5
